AhAkku1            ,AhAkku2            ,AhAkku3            ,AhAkku4            ,AhAkku5            ,AhAkku6            ,AhAkku7            ,AhAkku8            ,AhAkku9            ,AhAkku10           ,AhAkku11           ,AhAkku12           ,AhAkku13           ,AhAkku14           ,AhAkku15           ,AhAkku16           ,AhAkku17           ,AhAkku18           ,AhAkku19           ,AhAkku20           ,AhAkku21           ,AhAkku22           ,AhAkku23           ,AhAkku24           ,AhAkku25           ,AhAkku26           ,AhAkku27           ,AhAkku28           ,AhAkku29           ,AhAkku30           ,AhAkku31           ,AhAkku32           ,AhAkku33           ,AhAkku34           ,AhAkku35           ,AhAkku36           ,AhAkku37           ,AhAkku38           ,AhAkku39           ,AhAkku40           ,AhAkku41           ,AhAkku42           ,AhAkku43           ,AhAkku44           ,AhAkku45           ,AhAkku46           ,AhAkku47           ,AhAkku48           ,AhAkku49           ,AhAkku50           ,AhAkku51           ,AhAkku52           ,AhAkku53           ,AhAkku54           ,AhAkku55           ,AhAkku56           ,AhAkku57           ,AhAkku58           ,AhAkku59           ,AhAkku60           ,AhAkku61           ,AhAkku62           ,AhAkku63           ,AhAkku64           ,AhAkku65           ,AhAkku66           ,AhAkku67           ,AhAkku68           ,AhAkku69           ,AhAkku70           ,AhAkku71           ,AhAkku72           ,AhAkku73           ,AhAkku74           ,AhAkku75           ,AhAkku76           ,AhAkku77           ,AhAkku78           ,AhAkku79           ,AhAkku80           ,AhAkku81           ,AhAkku82           ,AhAkku83           ,AhAkku84           ,AhAkku85           ,AhAkku86           ,AhAkku87           ,AhAkku88           ,AhAkku89           ,AhAkku90           ,AhAkku91           ,AhAkku92           ,AhAkku93           ,AhAkku94           ,AhAkku95           ,AhAkku96           ,AhAkku97           ,AhAkku98           ,AhAkku99           ,AhAkku100         ,Capacity
0.6955522895186732 ,0.713071767539224  ,0.7305912455597747 ,0.7481107235803255 ,0.7656302016008762 ,0.783149679621427  ,0.8006691576419778 ,0.8181886356625285 ,0.8357081136830793 ,0.85322759170363   ,0.8707470697241808 ,0.8882665477447316 ,0.9057860257652823 ,0.9233055037858331 ,0.9408249818063839 ,0.9583444598269346 ,0.9758639378474854 ,0.9933834158680361 ,1.010902893888587  ,1.0284223719091377 ,1.0459418499296884 ,1.0634613279502392 ,1.08098080597079   ,1.0985002839913407 ,1.1160197620118915 ,1.1335392400324422 ,1.151058718052993  ,1.1685781960735437 ,1.1860976740940945 ,1.2036171521146453 ,1.221136630135196  ,1.2386561081557468 ,1.2561755861762975 ,1.2736950641968483 ,1.291214542217399  ,1.3087340202379498 ,1.3262534982585006 ,1.3437729762790513 ,1.361292454299602  ,1.3788119323201529 ,1.3963314103407036 ,1.4138508883612544 ,1.4313703663818051 ,1.448889844402356  ,1.4664093224229067 ,1.4839288004434574 ,1.5014482784640082 ,1.518967756484559  ,1.5364872345051095 ,1.5540067125256602 ,1.571526190546211  ,1.5890456685667618 ,1.6065651465873125 ,1.6240846246078633 ,1.641604102628414  ,1.6591235806489648 ,1.6766430586695156 ,1.6941625366900663 ,1.711682014710617  ,1.7292014927311679 ,1.7467209707517186 ,1.7642404487722694 ,1.7817599267928201 ,1.799279404813371  ,1.8167988828339217 ,1.8343183608544724 ,1.8518378388750232 ,1.869357316895574  ,1.8868767949161247 ,1.9043962729366755 ,1.9219157509572262 ,1.939435228977777  ,1.9569547069983277 ,1.9744741850188785 ,1.9919936630394293 ,2.00951314105998   ,2.027032619080531  ,2.0445520971010813 ,2.0620715751216325 ,2.079591053142183  ,2.097110531162734  ,2.1146300091832844 ,2.1321494872038356 ,2.149668965224386  ,2.167188443244937  ,2.1847079212654874 ,2.2022273992860386 ,2.219746877306589  ,2.23726635532714   ,2.2547858333476904 ,2.2723053113682417 ,2.289824789388792  ,2.307344267409343  ,2.3248637454298935 ,2.3423832234504447 ,2.359902701470995  ,2.3774221794915458 ,2.3949416575120965 ,2.4124611355326473 ,2.429980613553198 ,1.7344283240345248
1.309175184236665  ,1.3263937446809548 ,1.3436123051252447 ,1.3608308655695347 ,1.3780494260138245 ,1.3952679864581143 ,1.4124865469024042 ,1.429705107346694  ,1.446923667790984  ,1.4641422282352738 ,1.4813607886795637 ,1.4985793491238535 ,1.5157979095681435 ,1.5330164700124334 ,1.5502350304567232 ,1.567453590901013  ,1.5846721513453028 ,1.6018907117895929 ,1.6191092722338827 ,1.6363278326781725 ,1.6535463931224625 ,1.6707649535667524 ,1.6879835140110422 ,1.705202074455332  ,1.7224206348996218 ,1.7396391953439116 ,1.7568577557882017 ,1.7740763162324915 ,1.7912948766767813 ,1.8085134371210712 ,1.8257319975653612 ,1.842950558009651  ,1.8601691184539408 ,1.8773876788982307 ,1.8946062393425205 ,1.9118247997868103 ,1.9290433602311003 ,1.9462619206753902 ,1.9634804811196802 ,1.98069904156397   ,1.9979176020082599 ,2.0151361624525497 ,2.0323547228968395 ,2.0495732833411293 ,2.066791843785419  ,2.0840104042297094 ,2.1012289646739992 ,2.118447525118289  ,2.135666085562579  ,2.1528846460068687 ,2.1701032064511585 ,2.1873217668954483 ,2.204540327339738  ,2.221758887784028  ,2.238977448228318  ,2.2561960086726076 ,2.2734145691168974 ,2.2906331295611877 ,2.3078516900054775 ,2.3250702504497673 ,2.342288810894057  ,2.359507371338347  ,2.3767259317826372 ,2.393944492226927  ,2.411163052671217  ,2.4283816131155067 ,2.4456001735597965 ,2.4628187340040864 ,2.480037294448376  ,2.497255854892666  ,2.514474415336956  ,2.5316929757812456 ,2.5489115362255355 ,2.5661300966698253 ,2.583348657114115  ,2.600567217558405  ,2.617785778002695  ,2.635004338446985  ,2.652222898891275  ,2.6694414593355646 ,2.686660019779855  ,2.7038785802241447 ,2.7210971406684346 ,2.7383157011127244 ,2.755534261557014  ,2.772752822001304  ,2.789971382445594  ,2.8071899428898837 ,2.8244085033341735 ,2.8416270637784633 ,2.858845624222753  ,2.876064184667043  ,2.8932827451113328 ,2.9105013055556226 ,2.927719865999913  ,2.9449384264442027 ,2.9621569868884925 ,2.9793755473327823 ,2.996594107777072  ,3.013812668221362 ,1.704637483984697
0.7483237029409793 ,0.7651460807312032 ,0.781968458521427  ,0.798790836311651  ,0.8156132141018749 ,0.8324355918920988 ,0.8492579696823227 ,0.8660803474725466 ,0.8829027252627706 ,0.8997251030529945 ,0.9165474808432184 ,0.9333698586334422 ,0.9501922364236661 ,0.96701461421389   ,0.9838369920041139 ,1.000659369794338  ,1.017481747584562  ,1.0343041253747858 ,1.0511265031650097 ,1.0679488809552335 ,1.0847712587454574 ,1.1015936365356813 ,1.1184160143259052 ,1.135238392116129  ,1.152060769906353  ,1.1688831476965769 ,1.1857055254868007 ,1.2025279032770246 ,1.2193502810672485 ,1.2361726588574726 ,1.2529950366476965 ,1.2698174144379204 ,1.2866397922281443 ,1.3034621700183682 ,1.320284547808592  ,1.3371069255988162 ,1.35392930338904   ,1.370751681179264  ,1.3875740589694878 ,1.4043964367597117 ,1.4212188145499356 ,1.4380411923401595 ,1.4548635701303834 ,1.4716859479206073 ,1.4885083257108311 ,1.505330703501055  ,1.522153081291279  ,1.5389754590815028 ,1.5557978368717267 ,1.5726202146619506 ,1.5894425924521745 ,1.6062649702423986 ,1.6230873480326224 ,1.6399097258228463 ,1.6567321036130702 ,1.673554481403294  ,1.690376859193518  ,1.707199236983742  ,1.724021614773966  ,1.7408439925641899 ,1.7576663703544138 ,1.7744887481446376 ,1.7913111259348615 ,1.8081335037250854 ,1.8249558815153093 ,1.8417782593055332 ,1.858600637095757  ,1.875423014885981  ,1.8922453926762048 ,1.9090677704664287 ,1.9258901482566528 ,1.9427125260468767 ,1.9595349038371006 ,1.9763572816273245 ,1.9931796594175484 ,2.010002037207772  ,2.0268244149979964 ,2.04364679278822   ,2.060469170578444  ,2.0772915483686676 ,2.094113926158892  ,2.110936303949116  ,2.1277586817393397 ,2.1445810595295636 ,2.1614034373197875 ,2.1782258151100113 ,2.1950481929002352 ,2.211870570690459  ,2.228692948480683  ,2.245515326270907  ,2.2623377040611308 ,2.279160081851355  ,2.2959824596415785 ,2.312804837431803  ,2.3296272152220263 ,2.3464495930122506 ,2.363271970802474  ,2.3800943485926984 ,2.396916726382922  ,2.413739104173146 ,1.665415401232167
0.7750079195338913 ,0.7916235749642032 ,0.8082392303945153 ,0.8248548858248272 ,0.8414705412551392 ,0.8580861966854513 ,0.8747018521157632 ,0.8913175075460752 ,0.9079331629763873 ,0.9245488184066992 ,0.9411644738370113 ,0.9577801292673233 ,0.9743957846976352 ,0.9910114401279473 ,1.0076270955582591 ,1.0242427509885712 ,1.0408584064188833 ,1.0574740618491951 ,1.0740897172795072 ,1.0907053727098193 ,1.1073210281401313 ,1.1239366835704432 ,1.1405523390007553 ,1.157167994431067  ,1.1737836498613792 ,1.1903993052916912 ,1.2070149607220033 ,1.2236306161523152 ,1.2402462715826272 ,1.256861927012939  ,1.2734775824432512 ,1.2900932378735632 ,1.3067088933038753 ,1.3233245487341871 ,1.3399402041644992 ,1.356555859594811  ,1.3731715150251231 ,1.3897871704554352 ,1.4064028258857473 ,1.4230184813160591 ,1.4396341367463712 ,1.456249792176683  ,1.4728654476069951 ,1.4894811030373072 ,1.5060967584676193 ,1.522712413897931  ,1.5393280693282432 ,1.555943724758555  ,1.572559380188867  ,1.5891750356191792 ,1.6057906910494912 ,1.6224063464798033 ,1.6390220019101152 ,1.655637657340427  ,1.672253312770739  ,1.6888689682010511 ,1.7054846236313632 ,1.7221002790616753 ,1.7387159344919871 ,1.755331589922299  ,1.771947245352611  ,1.7885629007829231 ,1.8051785562132352 ,1.821794211643547  ,1.8384098670738591 ,1.8550255225041712 ,1.871641177934483  ,1.888256833364795  ,1.9048724887951072 ,1.921488144225419  ,1.938103799655731  ,1.9547194550860432 ,1.971335110516355  ,1.987950765946667  ,2.004566421376979  ,2.021182076807291  ,2.0377977322376033 ,2.054413387667915  ,2.071029043098227  ,2.087644698528539  ,2.104260353958851  ,2.120876009389163  ,2.137491664819475  ,2.1541073202497873 ,2.170722975680099  ,2.187338631110411  ,2.203954286540723  ,2.2205699419710347 ,2.2371855974013473 ,2.253801252831659  ,2.270416908261971  ,2.287032563692283  ,2.303648219122595  ,2.320263874552907  ,2.336879529983219  ,2.3534951854135313 ,2.370110840843843  ,2.386726496274155  ,2.403342151704467  ,2.419957807134779 ,1.644949887600888
0.8061823367434044 ,0.8224185763992864 ,0.8386548160551683 ,0.8548910557110503 ,0.8711272953669322 ,0.8873635350228142 ,0.9035997746786961 ,0.9198360143345781 ,0.93607225399046   ,0.952308493646342  ,0.9685447333022239 ,0.9847809729581058 ,1.0010172126139878 ,1.0172534522698697 ,1.0334896919257517 ,1.0497259315816336 ,1.0659621712375156 ,1.0821984108933975 ,1.0984346505492795 ,1.1146708902051614 ,1.1309071298610434 ,1.1471433695169253 ,1.1633796091728072 ,1.1796158488286892 ,1.1958520884845711 ,1.212088328140453  ,1.228324567796335  ,1.244560807452217  ,1.260797047108099  ,1.2770332867639809 ,1.2932695264198628 ,1.3095057660757448 ,1.3257420057316267 ,1.3419782453875087 ,1.3582144850433906 ,1.3744507246992725 ,1.3906869643551545 ,1.4069232040110364 ,1.4231594436669184 ,1.4393956833228003 ,1.4556319229786823 ,1.4718681626345642 ,1.4881044022904462 ,1.504340641946328  ,1.52057688160221   ,1.536813121258092  ,1.553049360913974  ,1.5692856005698559 ,1.5855218402257378 ,1.6017580798816198 ,1.6179943195375017 ,1.6342305591933837 ,1.6504667988492656 ,1.6667030385051476 ,1.6829392781610295 ,1.6991755178169115 ,1.7154117574727934 ,1.7316479971286753 ,1.7478842367845573 ,1.7641204764404392 ,1.7803567160963212 ,1.7965929557522031 ,1.812829195408085  ,1.829065435063967  ,1.845301674719849  ,1.861537914375731  ,1.8777741540316129 ,1.8940103936874948 ,1.9102466333433767 ,1.9264828729992587 ,1.9427191126551406 ,1.9589553523110226 ,1.9751915919669045 ,1.9914278316227865 ,2.0076640712786684 ,2.0239003109345504 ,2.0401365505904323 ,2.0563727902463143 ,2.072609029902196  ,2.088845269558078  ,2.10508150921396   ,2.121317748869842  ,2.137553988525724  ,2.153790228181606  ,2.170026467837488  ,2.18626270749337   ,2.2024989471492518 ,2.2187351868051337 ,2.2349714264610157 ,2.2512076661168976 ,2.2674439057727795 ,2.2836801454286615 ,2.2999163850845434 ,2.3161526247404254 ,2.3323888643963073 ,2.3486251040521893 ,2.364861343708071  ,2.381097583363953  ,2.397333823019835  ,2.413570062675717 ,1.6073877259323126
0.8434984910772982 ,0.8593802949255239 ,0.8752620987737497 ,0.8911439026219754 ,0.9070257064702012 ,0.9229075103184269 ,0.9387893141666527 ,0.9546711180148784 ,0.9705529218631042 ,0.9864347257113298 ,1.0023165295595555 ,1.0181983334077813 ,1.0340801372560071 ,1.049961941104233  ,1.0658437449524585 ,1.0817255488006843 ,1.09760735264891   ,1.1134891564971356 ,1.1293709603453614 ,1.1452527641935872 ,1.161134568041813  ,1.1770163718900388 ,1.1928981757382644 ,1.2087799795864902 ,1.224661783434716  ,1.2405435872829416 ,1.2564253911311674 ,1.2723071949793932 ,1.2881889988276187 ,1.3040708026758445 ,1.3199526065240703 ,1.335834410372296  ,1.351716214220522  ,1.3675980180687475 ,1.3834798219169733 ,1.399361625765199  ,1.4152434296134246 ,1.4311252334616504 ,1.4470070373098762 ,1.4628888411581018 ,1.4787706450063278 ,1.4946524488545534 ,1.5105342527027792 ,1.526416056551005  ,1.5422978603992306 ,1.5581796642474564 ,1.5740614680956821 ,1.5899432719439077 ,1.6058250757921335 ,1.6217068796403593 ,1.6375886834885849 ,1.653470487336811  ,1.6693522911850365 ,1.6852340950332623 ,1.701115898881488  ,1.7169977027297136 ,1.7328795065779394 ,1.7487613104261652 ,1.7646431142743908 ,1.7805249181226168 ,1.7964067219708424 ,1.8122885258190682 ,1.828170329667294  ,1.8440521335155196 ,1.8599339373637453 ,1.8758157412119711 ,1.8916975450601967 ,1.9075793489084225 ,1.9234611527566483 ,1.939342956604874  ,1.9552247604530997 ,1.9711065643013255 ,1.9869883681495513 ,2.002870171997777  ,2.0187519758460026 ,2.0346337796942287 ,2.0505155835424542 ,2.06639738739068   ,2.0822791912389054 ,2.0981609950871314 ,2.1140427989353574 ,2.129924602783583  ,2.1458064066318085 ,2.161688210480034  ,2.17757001432826   ,2.1934518181764857 ,2.2093336220247117 ,2.2252154258729373 ,2.241097229721163  ,2.2569790335693884 ,2.2728608374176145 ,2.2887426412658405 ,2.304624445114066  ,2.3205062489622916 ,2.336388052810517  ,2.352269856658743  ,2.368151660506969  ,2.384033464355195  ,2.3999152682034204 ,2.415797072051646 ,1.5722985809743477
1.539782178642781  ,1.5555907572800265 ,1.5713993359172718 ,1.5872079145545173 ,1.6030164931917628 ,1.6188250718290083 ,1.6346336504662535 ,1.650442229103499  ,1.6662508077407445 ,1.68205938637799   ,1.6978679650152353 ,1.7136765436524808 ,1.7294851222897263 ,1.7452937009269718 ,1.761102279564217  ,1.7769108582014626 ,1.792719436838708  ,1.8085280154759533 ,1.8243365941131988 ,1.8401451727504443 ,1.8559537513876898 ,1.8717623300249353 ,1.8875709086621806 ,1.903379487299426  ,1.9191880659366714 ,1.9349966445739168 ,1.9508052232111623 ,1.9666138018484078 ,1.9824223804856533 ,1.9982309591228986 ,2.0140395377601443 ,2.0298481163973894 ,2.045656695034635  ,2.0614652736718804 ,2.077273852309126  ,2.0930824309463714 ,2.108891009583617  ,2.124699588220862  ,2.1405081668581074 ,2.156316745495353  ,2.1721253241325984 ,2.187933902769844  ,2.2037424814070894 ,2.219551060044335  ,2.2353596386815804 ,2.251168217318826  ,2.2669767959560714 ,2.2827853745933164 ,2.298593953230562  ,2.3144025318678074 ,2.330211110505053  ,2.3460196891422984 ,2.3618282677795435 ,2.377636846416789  ,2.3934454250540345 ,2.40925400369128   ,2.4250625823285255 ,2.440871160965771  ,2.4566797396030164 ,2.472488318240262  ,2.4882968968775074 ,2.504105475514753  ,2.519914054151998  ,2.5357226327892435 ,2.551531211426489  ,2.5673397900637345 ,2.5831483687009795 ,2.598956947338225  ,2.6147655259754705 ,2.630574104612716  ,2.6463826832499615 ,2.662191261887207  ,2.6779998405244525 ,2.693808419161698  ,2.7096169977989435 ,2.725425576436189  ,2.7412341550734345 ,2.75704273371068   ,2.772851312347925  ,2.7886598909851705 ,2.804468469622416  ,2.820277048259661  ,2.8360856268969066 ,2.851894205534152  ,2.8677027841713976 ,2.883511362808643  ,2.8993199414458886 ,2.915128520083134  ,2.9309370987203796 ,2.946745677357625  ,2.9625542559948705 ,2.978362834632116  ,2.9941714132693615 ,3.0099799919066066 ,3.025788570543852  ,3.0415971491810976 ,3.0574057278183426 ,3.073214306455588  ,3.0890228850928336 ,3.104831463730079 ,1.5650492850872981
1.107325807188317  ,1.1224357193962649 ,1.1375456316042125 ,1.1526555438121604 ,1.167765456020108  ,1.182875368228056  ,1.1979852804360038 ,1.2130951926439515 ,1.2282051048518994 ,1.2433150170598473 ,1.258424929267795  ,1.2735348414757428 ,1.2886447536836905 ,1.3037546658916384 ,1.318864578099586  ,1.333974490307534  ,1.3490844025154818 ,1.3641943147234294 ,1.3793042269313773 ,1.3944141391393252 ,1.4095240513472729 ,1.4246339635552208 ,1.4397438757631686 ,1.4548537879711163 ,1.469963700179064  ,1.4850736123870119 ,1.5001835245949597 ,1.5152934368029074 ,1.5304033490108553 ,1.5455132612188032 ,1.5606231734267508 ,1.5757330856346987 ,1.5908429978426466 ,1.6059529100505943 ,1.621062822258542  ,1.63617273446649   ,1.6512826466744377 ,1.6663925588823854 ,1.6815024710903332 ,1.6966123832982811 ,1.7117222955062288 ,1.7268322077141767 ,1.7419421199221246 ,1.7570520321300722 ,1.77216194433802   ,1.787271856545968  ,1.8023817687539156 ,1.8174916809618633 ,1.8326015931698112 ,1.847711505377759  ,1.8628214175857067 ,1.8779313297936546 ,1.8930412420016025 ,1.9081511542095502 ,1.923261066417498  ,1.938370978625446  ,1.9534808908333936 ,1.9685908030413413 ,1.9837007152492894 ,1.998810627457237  ,2.0139205396651847 ,2.0290304518731324 ,2.0441403640810805 ,2.059250276289028  ,2.074360188496976  ,2.089470100704924  ,2.1045800129128716 ,2.119689925120819  ,2.1347998373287673 ,2.149909749536715  ,2.1650196617446626 ,2.1801295739526108 ,2.1952394861605584 ,2.210349398368506  ,2.225459310576454  ,2.240569222784402  ,2.2556791349923495 ,2.2707890472002976 ,2.2858989594082453 ,2.301008871616193  ,2.316118783824141  ,2.3312286960320883 ,2.3463386082400364 ,2.3614485204479845 ,2.3765584326559317 ,2.39166834486388   ,2.4067782570718275 ,2.421888169279775  ,2.4369980814877232 ,2.452107993695671  ,2.4672179059036186 ,2.4823278181115667 ,2.4974377303195143 ,2.512547642527462  ,2.52765755473541   ,2.5427674669433578 ,2.5578773791513054 ,2.5729872913592535 ,2.588097203567201  ,2.603207115775149 ,1.4958813085868319
1.11171568595455   ,1.1256402662619427 ,1.139564846569335  ,1.1534894268767277 ,1.1674140071841201 ,1.1813385874915128 ,1.1952631677989052 ,1.2091877481062978 ,1.2231123284136902 ,1.2370369087210829 ,1.2509614890284753 ,1.264886069335868  ,1.2788106496432603 ,1.292735229950653  ,1.3066598102580453 ,1.320584390565438  ,1.3345089708728304 ,1.348433551180223  ,1.3623581314876154 ,1.376282711795008  ,1.3902072921024007 ,1.404131872409793  ,1.4180564527171855 ,1.4319810330245781 ,1.4459056133319708 ,1.4598301936393632 ,1.4737547739467556 ,1.4876793542541482 ,1.5016039345615408 ,1.5155285148689333 ,1.5294530951763259 ,1.5433776754837183 ,1.557302255791111  ,1.5712268360985033 ,1.585151416405896  ,1.5990759967132884 ,1.613000577020681  ,1.6269251573280736 ,1.640849737635466  ,1.6547743179428585 ,1.668698898250251  ,1.6826234785576437 ,1.6965480588650361 ,1.7104726391724285 ,1.7243972194798212 ,1.7383217997872138 ,1.7522463800946062 ,1.7661709604019986 ,1.7800955407093912 ,1.7940201210167839 ,1.8079447013241763 ,1.8218692816315687 ,1.8357938619389613 ,1.849718442246354  ,1.8636430225537466 ,1.877567602861139  ,1.8914921831685314 ,1.905416763475924  ,1.9193413437833167 ,1.933265924090709  ,1.9471905043981015 ,1.9611150847054941 ,1.9750396650128867 ,1.9889642453202792 ,2.0028888256276716 ,2.016813405935064  ,2.030737986242457  ,2.0446625665498495 ,2.0585871468572416 ,2.0725117271646343 ,2.086436307472027  ,2.100360887779419  ,2.1142854680868117 ,2.1282100483942044 ,2.142134628701597  ,2.1560592090089896 ,2.1699837893163822 ,2.1839083696237744 ,2.197832949931167  ,2.2117575302385593 ,2.225682110545952  ,2.2396066908533445 ,2.253531271160737  ,2.26745585146813   ,2.2813804317755224 ,2.2953050120829146 ,2.3092295923903072 ,2.3231541726977    ,2.337078753005092  ,2.3510033333124847 ,2.3649279136198773 ,2.37885249392727   ,2.3927770742346626 ,2.406701654542055  ,2.4206262348494474 ,2.43455081515684   ,2.448475395464232  ,2.462399975771625  ,2.4763245560790175 ,2.49024913638641  ,1.37853345043186
1.204569442208594  ,1.2168938299839664 ,1.229218217759339  ,1.2415426055347114 ,1.2538669933100839 ,1.2661913810854564 ,1.2785157688608288 ,1.2908401566362013 ,1.3031645444115738 ,1.3154889321869463 ,1.3278133199623188 ,1.3401377077376913 ,1.3524620955130637 ,1.3647864832884362 ,1.3771108710638087 ,1.389435258839181  ,1.4017596466145537 ,1.414084034389926  ,1.4264084221652986 ,1.4387328099406709 ,1.4510571977160434 ,1.4633815854914158 ,1.4757059732667883 ,1.4880303610421608 ,1.5003547488175333 ,1.5126791365929058 ,1.5250035243682782 ,1.5373279121436507 ,1.5496522999190232 ,1.5619766876943957 ,1.5743010754697682 ,1.5866254632451406 ,1.5989498510205131 ,1.6112742387958856 ,1.623598626571258  ,1.6359230143466306 ,1.648247402122003  ,1.6605717898973755 ,1.672896177672748  ,1.6852205654481205 ,1.697544953223493  ,1.7098693409988655 ,1.7221937287742377 ,1.7345181165496104 ,1.7468425043249827 ,1.7591668921003554 ,1.7714912798757276 ,1.7838156676511003 ,1.7961400554264726 ,1.8084644432018453 ,1.8207888309772176 ,1.8331132187525903 ,1.8454376065279625 ,1.8577619943033352 ,1.8700863820787075 ,1.8824107698540802 ,1.8947351576294524 ,1.907059545404825  ,1.9193839331801974 ,1.9317083209555699 ,1.9440327087309424 ,1.9563570965063148 ,1.9686814842816873 ,1.9810058720570598 ,1.9933302598324323 ,2.0056546476078045 ,2.0179790353831772 ,2.03030342315855   ,2.042627810933922  ,2.0549521987092945 ,2.067276586484667  ,2.07960097426004   ,2.091925362035412  ,2.1042497498107844 ,2.116574137586157  ,2.1288985253615293 ,2.141222913136902  ,2.1535473009122743 ,2.165871688687647  ,2.1781960764630193 ,2.190520464238392  ,2.2028448520137642 ,2.2151692397891365 ,2.227493627564509  ,2.239818015339882  ,2.252142403115254  ,2.2644667908906264 ,2.276791178665999  ,2.289115566441372  ,2.301439954216744  ,2.3137643419921163 ,2.326088729767489  ,2.3384131175428617 ,2.350737505318234  ,2.3630618930936063 ,2.375386280868979  ,2.3877106686443517 ,2.400035056419724  ,2.412359444195096  ,2.424683831970469 ,1.220114389761875
